source_group,source_dataset,source_relative_path,source_filename,reason
deepfirearm,02_deepfirearm,train/QBZ-95+Assault+Rifle/QBZ-95+Assault+Rifle_0102.jpg,QBZ-95+Assault+Rifle_0102.jpg,below_min_size
deepfirearm,02_deepfirearm,train/QBZ-95+Assault+Rifle/QBZ-95+Assault+Rifle_0131.jpg,QBZ-95+Assault+Rifle_0131.jpg,below_min_size
deepfirearm,02_deepfirearm,train/QBZ-95+Assault+Rifle/QBZ-95+Assault+Rifle_0158.jpg,QBZ-95+Assault+Rifle_0158.jpg,below_min_size
deepfirearm,02_deepfirearm,train/QBZ-95+Assault+Rifle/QBZ-95+Assault+Rifle_0269.jpg,QBZ-95+Assault+Rifle_0269.jpg,below_min_size
deepfirearm,02_deepfirearm,train/QBZ-95+Assault+Rifle/QBZ-95+Assault+Rifle_0270.jpg,QBZ-95+Assault+Rifle_0270.jpg,below_min_size
deepfirearm,02_deepfirearm,train/QBZ-95+Assault+Rifle/QBZ-95+Assault+Rifle_0283.jpg,QBZ-95+Assault+Rifle_0283.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RPD+machine+gun/RPD+machine+gun_0000.jpg,RPD+machine+gun_0000.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RPD+machine+gun/RPD+machine+gun_0002.jpg,RPD+machine+gun_0002.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RPD+machine+gun/RPD+machine+gun_0018.jpg,RPD+machine+gun_0018.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RPD+machine+gun/RPD+machine+gun_0031.jpg,RPD+machine+gun_0031.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RPD+machine+gun/RPD+machine+gun_0051.jpg,RPD+machine+gun_0051.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RPD+machine+gun/RPD+machine+gun_0063.jpg,RPD+machine+gun_0063.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RPD+machine+gun/RPD+machine+gun_0106.jpg,RPD+machine+gun_0106.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RPD+machine+gun/RPD+machine+gun_0115.jpg,RPD+machine+gun_0115.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RPD+machine+gun/RPD+machine+gun_0212.jpg,RPD+machine+gun_0212.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RPD+machine+gun/RPD+machine+gun_0213.jpg,RPD+machine+gun_0213.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RPD+machine+gun/RPD+machine+gun_0305.jpg,RPD+machine+gun_0305.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RPD+machine+gun/RPD+machine+gun_0327.jpg,RPD+machine+gun_0327.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RPD+machine+gun/RPD+machine+gun_0337.jpg,RPD+machine+gun_0337.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RUGER+MK+II+pistol/RUGER+MK+II+pistol_0003.jpg,RUGER+MK+II+pistol_0003.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RUGER+MK+II+pistol/RUGER+MK+II+pistol_0006.jpg,RUGER+MK+II+pistol_0006.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RUGER+MK+II+pistol/RUGER+MK+II+pistol_0010.jpg,RUGER+MK+II+pistol_0010.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RUGER+MK+II+pistol/RUGER+MK+II+pistol_0021.jpg,RUGER+MK+II+pistol_0021.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RUGER+MK+II+pistol/RUGER+MK+II+pistol_0034.jpg,RUGER+MK+II+pistol_0034.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RUGER+MK+II+pistol/RUGER+MK+II+pistol_0035.jpg,RUGER+MK+II+pistol_0035.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RUGER+MK+II+pistol/RUGER+MK+II+pistol_0072.jpg,RUGER+MK+II+pistol_0072.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RUGER+MK+II+pistol/RUGER+MK+II+pistol_0082.jpg,RUGER+MK+II+pistol_0082.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RUGER+MK+II+pistol/RUGER+MK+II+pistol_0088.jpg,RUGER+MK+II+pistol_0088.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RUGER+MK+II+pistol/RUGER+MK+II+pistol_0092.jpg,RUGER+MK+II+pistol_0092.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RUGER+MK+II+pistol/RUGER+MK+II+pistol_0123.jpg,RUGER+MK+II+pistol_0123.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RUGER+MK+II+pistol/RUGER+MK+II+pistol_0157.jpg,RUGER+MK+II+pistol_0157.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RUGER+MK+II+pistol/RUGER+MK+II+pistol_0212.jpg,RUGER+MK+II+pistol_0212.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RUGER+MK+II+pistol/RUGER+MK+II+pistol_0214.jpg,RUGER+MK+II+pistol_0214.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RUGER+MK+II+pistol/RUGER+MK+II+pistol_0227.jpg,RUGER+MK+II+pistol_0227.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RUGER+MK+II+pistol/RUGER+MK+II+pistol_0234.jpg,RUGER+MK+II+pistol_0234.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RUGER+MK+II+pistol/RUGER+MK+II+pistol_0250.jpg,RUGER+MK+II+pistol_0250.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RUGER+MK+II+pistol/RUGER+MK+II+pistol_0261.jpg,RUGER+MK+II+pistol_0261.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RUGER+MK+II+pistol/RUGER+MK+II+pistol_0278.jpg,RUGER+MK+II+pistol_0278.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RUGER+MK+II+pistol/RUGER+MK+II+pistol_0279.jpg,RUGER+MK+II+pistol_0279.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RUGER+MK+II+pistol/RUGER+MK+II+pistol_0280.jpg,RUGER+MK+II+pistol_0280.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RUGER+MK+II+pistol/RUGER+MK+II+pistol_0287.jpg,RUGER+MK+II+pistol_0287.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RUGER+MK+II+pistol/RUGER+MK+II+pistol_0298.jpg,RUGER+MK+II+pistol_0298.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RUGER+MK+II+pistol/RUGER+MK+II+pistol_0310.jpg,RUGER+MK+II+pistol_0310.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RUGER+MK+II+pistol/RUGER+MK+II+pistol_0315.jpg,RUGER+MK+II+pistol_0315.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RUGER+MK+II+pistol/RUGER+MK+II+pistol_0320.jpg,RUGER+MK+II+pistol_0320.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RUGER+SINGLE+SIX+CONVERTIBLE+revolver/RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0000.jpg,RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0000.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RUGER+SINGLE+SIX+CONVERTIBLE+revolver/RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0035.jpg,RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0035.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RUGER+SINGLE+SIX+CONVERTIBLE+revolver/RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0074.jpg,RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0074.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RUGER+SINGLE+SIX+CONVERTIBLE+revolver/RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0089.jpg,RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0089.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RUGER+SINGLE+SIX+CONVERTIBLE+revolver/RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0091.jpg,RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0091.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RUGER+SINGLE+SIX+CONVERTIBLE+revolver/RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0192.jpg,RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0192.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RUGER+SINGLE+SIX+CONVERTIBLE+revolver/RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0193.jpg,RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0193.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RUGER+SINGLE+SIX+CONVERTIBLE+revolver/RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0224.jpg,RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0224.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RUGER+SINGLE+SIX+CONVERTIBLE+revolver/RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0260.jpg,RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0260.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RUGER+SINGLE+SIX+CONVERTIBLE+revolver/RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0284.jpg,RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0284.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RUGER+SINGLE+SIX+CONVERTIBLE+revolver/RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0310.jpg,RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0310.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RUGER+SINGLE+SIX+CONVERTIBLE+revolver/RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0313.jpg,RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0313.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RUGER+SINGLE+SIX+CONVERTIBLE+revolver/RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0321.jpg,RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0321.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RUGER+SINGLE+SIX+CONVERTIBLE+revolver/RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0335.jpg,RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0335.jpg,below_min_size
deepfirearm,02_deepfirearm,train/RUGER+SINGLE+SIX+CONVERTIBLE+revolver/RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0336.jpg,RUGER+SINGLE+SIX+CONVERTIBLE+revolver_0336.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+MSR/Remington+MSR_0009.jpg,Remington+MSR_0009.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+MSR/Remington+MSR_0034.jpg,Remington+MSR_0034.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+MSR/Remington+MSR_0070.jpg,Remington+MSR_0070.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+MSR/Remington+MSR_0102.jpg,Remington+MSR_0102.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+MSR/Remington+MSR_0104.jpg,Remington+MSR_0104.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+MSR/Remington+MSR_0108.jpg,Remington+MSR_0108.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+MSR/Remington+MSR_0173.jpg,Remington+MSR_0173.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+MSR/Remington+MSR_0202.jpg,Remington+MSR_0202.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+MSR/Remington+MSR_0219.jpg,Remington+MSR_0219.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+MSR/Remington+MSR_0289.jpg,Remington+MSR_0289.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+MSR/Remington+MSR_0309.jpg,Remington+MSR_0309.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+Model+10+shotgun/Remington+Model+10+shotgun_0000.jpg,Remington+Model+10+shotgun_0000.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+Model+10+shotgun/Remington+Model+10+shotgun_0018.jpg,Remington+Model+10+shotgun_0018.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+Model+10+shotgun/Remington+Model+10+shotgun_0101.jpg,Remington+Model+10+shotgun_0101.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+Model+10+shotgun/Remington+Model+10+shotgun_0119.jpg,Remington+Model+10+shotgun_0119.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+Model+10+shotgun/Remington+Model+10+shotgun_0149.jpg,Remington+Model+10+shotgun_0149.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+Model+10+shotgun/Remington+Model+10+shotgun_0158.jpg,Remington+Model+10+shotgun_0158.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+Model+10+shotgun/Remington+Model+10+shotgun_0169.jpg,Remington+Model+10+shotgun_0169.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+Model+10+shotgun/Remington+Model+10+shotgun_0194.jpg,Remington+Model+10+shotgun_0194.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+Model+10+shotgun/Remington+Model+10+shotgun_0209.jpg,Remington+Model+10+shotgun_0209.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+Model+10+shotgun/Remington+Model+10+shotgun_0221.jpg,Remington+Model+10+shotgun_0221.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+Model+10+shotgun/Remington+Model+10+shotgun_0308.jpg,Remington+Model+10+shotgun_0308.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+Model+10+shotgun/Remington+Model+10+shotgun_0314.jpg,Remington+Model+10+shotgun_0314.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+Model+10+shotgun/Remington+Model+10+shotgun_0333.jpg,Remington+Model+10+shotgun_0333.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+Model+10+shotgun/Remington+Model+10+shotgun_0334.jpg,Remington+Model+10+shotgun_0334.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+Model+10+shotgun/Remington+Model+10+shotgun_0361.jpg,Remington+Model+10+shotgun_0361.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+Model+1100+shotgun/Remington+Model+1100+shotgun_0015.jpg,Remington+Model+1100+shotgun_0015.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+Model+1100+shotgun/Remington+Model+1100+shotgun_0029.jpg,Remington+Model+1100+shotgun_0029.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+Model+1100+shotgun/Remington+Model+1100+shotgun_0037.jpg,Remington+Model+1100+shotgun_0037.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+Model+1100+shotgun/Remington+Model+1100+shotgun_0080.jpg,Remington+Model+1100+shotgun_0080.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+Model+1100+shotgun/Remington+Model+1100+shotgun_0081.jpg,Remington+Model+1100+shotgun_0081.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+Model+1100+shotgun/Remington+Model+1100+shotgun_0113.jpg,Remington+Model+1100+shotgun_0113.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+Model+1100+shotgun/Remington+Model+1100+shotgun_0154.jpg,Remington+Model+1100+shotgun_0154.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+Model+1100+shotgun/Remington+Model+1100+shotgun_0155.jpg,Remington+Model+1100+shotgun_0155.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+Model+1100+shotgun/Remington+Model+1100+shotgun_0182.jpg,Remington+Model+1100+shotgun_0182.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+Model+1100+shotgun/Remington+Model+1100+shotgun_0209.jpg,Remington+Model+1100+shotgun_0209.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+Model+1100+shotgun/Remington+Model+1100+shotgun_0210.jpg,Remington+Model+1100+shotgun_0210.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+Model+1100+shotgun/Remington+Model+1100+shotgun_0240.jpg,Remington+Model+1100+shotgun_0240.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+Model+1100+shotgun/Remington+Model+1100+shotgun_0244.jpg,Remington+Model+1100+shotgun_0244.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+Model+1100+shotgun/Remington+Model+1100+shotgun_0288.jpg,Remington+Model+1100+shotgun_0288.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+Model+1100+shotgun/Remington+Model+1100+shotgun_0297.jpg,Remington+Model+1100+shotgun_0297.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+Model+1100+shotgun/Remington+Model+1100+shotgun_0299.jpg,Remington+Model+1100+shotgun_0299.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+Model+1100+shotgun/Remington+Model+1100+shotgun_0308.jpg,Remington+Model+1100+shotgun_0308.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+Model+1100+shotgun/Remington+Model+1100+shotgun_0310.jpg,Remington+Model+1100+shotgun_0310.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+Model+1100+shotgun/Remington+Model+1100+shotgun_0323.jpg,Remington+Model+1100+shotgun_0323.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+Model+1100+shotgun/Remington+Model+1100+shotgun_0344.jpg,Remington+Model+1100+shotgun_0344.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+Model+870+Wingmaster/Remington+Model+870+Wingmaster_0030.jpg,Remington+Model+870+Wingmaster_0030.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+Model+870+Wingmaster/Remington+Model+870+Wingmaster_0047.jpg,Remington+Model+870+Wingmaster_0047.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+Model+870+Wingmaster/Remington+Model+870+Wingmaster_0065.jpg,Remington+Model+870+Wingmaster_0065.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+Model+870+Wingmaster/Remington+Model+870+Wingmaster_0067.jpg,Remington+Model+870+Wingmaster_0067.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+Model+870+Wingmaster/Remington+Model+870+Wingmaster_0068.jpg,Remington+Model+870+Wingmaster_0068.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+Model+870+Wingmaster/Remington+Model+870+Wingmaster_0074.jpg,Remington+Model+870+Wingmaster_0074.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+Model+870+Wingmaster/Remington+Model+870+Wingmaster_0075.jpg,Remington+Model+870+Wingmaster_0075.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+Model+870+Wingmaster/Remington+Model+870+Wingmaster_0084.jpg,Remington+Model+870+Wingmaster_0084.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+Model+870+Wingmaster/Remington+Model+870+Wingmaster_0158.jpg,Remington+Model+870+Wingmaster_0158.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+Model+870+Wingmaster/Remington+Model+870+Wingmaster_0169.jpg,Remington+Model+870+Wingmaster_0169.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+Model+870+Wingmaster/Remington+Model+870+Wingmaster_0175.jpg,Remington+Model+870+Wingmaster_0175.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+Model+870+Wingmaster/Remington+Model+870+Wingmaster_0199.jpg,Remington+Model+870+Wingmaster_0199.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+Model+870+Wingmaster/Remington+Model+870+Wingmaster_0239.jpg,Remington+Model+870+Wingmaster_0239.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+Model+870+Wingmaster/Remington+Model+870+Wingmaster_0290.jpg,Remington+Model+870+Wingmaster_0290.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Remington+Model+870+Wingmaster/Remington+Model+870+Wingmaster_0315.jpg,Remington+Model+870+Wingmaster_0315.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Ruger+new+model+super+Blackhawk+revolver/Ruger+new+model+super+Blackhawk+revolver_0000.jpg,Ruger+new+model+super+Blackhawk+revolver_0000.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Ruger+new+model+super+Blackhawk+revolver/Ruger+new+model+super+Blackhawk+revolver_0088.jpg,Ruger+new+model+super+Blackhawk+revolver_0088.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Ruger+new+model+super+Blackhawk+revolver/Ruger+new+model+super+Blackhawk+revolver_0109.jpg,Ruger+new+model+super+Blackhawk+revolver_0109.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Ruger+new+model+super+Blackhawk+revolver/Ruger+new+model+super+Blackhawk+revolver_0131.jpg,Ruger+new+model+super+Blackhawk+revolver_0131.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Ruger+new+model+super+Blackhawk+revolver/Ruger+new+model+super+Blackhawk+revolver_0132.jpg,Ruger+new+model+super+Blackhawk+revolver_0132.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Ruger+new+model+super+Blackhawk+revolver/Ruger+new+model+super+Blackhawk+revolver_0144.jpg,Ruger+new+model+super+Blackhawk+revolver_0144.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Ruger+new+model+super+Blackhawk+revolver/Ruger+new+model+super+Blackhawk+revolver_0190.jpg,Ruger+new+model+super+Blackhawk+revolver_0190.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Ruger+new+model+super+Blackhawk+revolver/Ruger+new+model+super+Blackhawk+revolver_0192.jpg,Ruger+new+model+super+Blackhawk+revolver_0192.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Ruger+new+model+super+Blackhawk+revolver/Ruger+new+model+super+Blackhawk+revolver_0216.jpg,Ruger+new+model+super+Blackhawk+revolver_0216.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Ruger+new+model+super+Blackhawk+revolver/Ruger+new+model+super+Blackhawk+revolver_0221.jpg,Ruger+new+model+super+Blackhawk+revolver_0221.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Ruger+new+model+super+Blackhawk+revolver/Ruger+new+model+super+Blackhawk+revolver_0261.jpg,Ruger+new+model+super+Blackhawk+revolver_0261.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Ruger+new+model+super+Blackhawk+revolver/Ruger+new+model+super+Blackhawk+revolver_0299.jpg,Ruger+new+model+super+Blackhawk+revolver_0299.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Ruger+new+model+super+Blackhawk+revolver/Ruger+new+model+super+Blackhawk+revolver_0344.jpg,Ruger+new+model+super+Blackhawk+revolver_0344.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0006.jpg,Ruger+speed+Six+revolver_0006.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0051.jpg,Ruger+speed+Six+revolver_0051.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0086.jpg,Ruger+speed+Six+revolver_0086.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0108.jpg,Ruger+speed+Six+revolver_0108.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0115.jpg,Ruger+speed+Six+revolver_0115.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0211.jpg,Ruger+speed+Six+revolver_0211.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0246.jpg,Ruger+speed+Six+revolver_0246.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0271.jpg,Ruger+speed+Six+revolver_0271.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0362.jpg,Ruger+speed+Six+revolver_0362.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Ruger+speed+Six+revolver/Ruger+speed+Six+revolver_0367.jpg,Ruger+speed+Six+revolver_0367.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Ruger+standard+pistol/Ruger+standard+pistol_0000.jpg,Ruger+standard+pistol_0000.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Ruger+standard+pistol/Ruger+standard+pistol_0008.jpg,Ruger+standard+pistol_0008.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Ruger+standard+pistol/Ruger+standard+pistol_0050.jpg,Ruger+standard+pistol_0050.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Ruger+standard+pistol/Ruger+standard+pistol_0089.jpg,Ruger+standard+pistol_0089.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Ruger+standard+pistol/Ruger+standard+pistol_0110.jpg,Ruger+standard+pistol_0110.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Ruger+standard+pistol/Ruger+standard+pistol_0143.jpg,Ruger+standard+pistol_0143.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Ruger+standard+pistol/Ruger+standard+pistol_0144.jpg,Ruger+standard+pistol_0144.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Ruger+standard+pistol/Ruger+standard+pistol_0150.jpg,Ruger+standard+pistol_0150.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Ruger+standard+pistol/Ruger+standard+pistol_0180.jpg,Ruger+standard+pistol_0180.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Ruger+standard+pistol/Ruger+standard+pistol_0181.jpg,Ruger+standard+pistol_0181.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Ruger+standard+pistol/Ruger+standard+pistol_0314.jpg,Ruger+standard+pistol_0314.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Ruger+standard+pistol/Ruger+standard+pistol_0343.jpg,Ruger+standard+pistol_0343.jpg,below_min_size
deepfirearm,02_deepfirearm,train/Ruger+standard+pistol/Ruger+standard+pistol_0349.jpg,Ruger+standard+pistol_0349.jpg,below_min_size
deepfirearm,02_deepfirearm,train/SIG+Sauer+P226+SCT+pistol/SIG+Sauer+P226+SCT+pistol_0005.jpg,SIG+Sauer+P226+SCT+pistol_0005.jpg,below_min_size
deepfirearm,02_deepfirearm,train/SIG+Sauer+P226+SCT+pistol/SIG+Sauer+P226+SCT+pistol_0022.jpg,SIG+Sauer+P226+SCT+pistol_0022.jpg,below_min_size
deepfirearm,02_deepfirearm,train/SIG+Sauer+P226+SCT+pistol/SIG+Sauer+P226+SCT+pistol_0217.jpg,SIG+Sauer+P226+SCT+pistol_0217.jpg,below_min_size
deepfirearm,02_deepfirearm,train/SIG+Sauer+P226+SCT+pistol/SIG+Sauer+P226+SCT+pistol_0218.jpg,SIG+Sauer+P226+SCT+pistol_0218.jpg,below_min_size
deepfirearm,02_deepfirearm,train/SIG+Sauer+P226+SCT+pistol/SIG+Sauer+P226+SCT+pistol_0249.jpg,SIG+Sauer+P226+SCT+pistol_0249.jpg,below_min_size
deepfirearm,02_deepfirearm,train/SIG+Sauer+P226+SCT+pistol/SIG+Sauer+P226+SCT+pistol_0326.jpg,SIG+Sauer+P226+SCT+pistol_0326.jpg,below_min_size
