bundle_id,suffix,has_embedded_metadata,sensitive_hits,sensitive_hit_count,metadata_keys
bundle_000182,.webp,true,,0,format;height;info:background;info:loop;mode;width
bundle_000183,.jpeg,true,,0,exif:256;exif:257;exif:271;exif:272;exif:274;exif:305;exif:306;exif:34665;exif:531;exif:59932;format;height;info:dpi;info:exif;info:jfif;info:jfif_density;info:jfif_unit;info:jfif_version;info:xmp;mode;width
bundle_000184,.jpeg,true,,0,format;height;info:comment;info:dpi;info:jfif;info:jfif_density;info:jfif_unit;info:jfif_version;mode;width
bundle_000185,.jpeg,true,,0,format;height;info:comment;info:dpi;info:jfif;info:jfif_density;info:jfif_unit;info:jfif_version;mode;width
bundle_000186,.jpeg,true,,0,format;height;info:comment;info:dpi;info:jfif;info:jfif_density;info:jfif_unit;info:jfif_version;mode;width
bundle_000187,.jpeg,true,,0,format;height;info:dpi;info:jfif;info:jfif_density;info:jfif_unit;info:jfif_version;mode;width
bundle_000188,.jpeg,true,,0,format;height;info:comment;info:dpi;info:jfif;info:jfif_density;info:jfif_unit;info:jfif_version;mode;width
bundle_000189,.webp,true,,0,format;height;info:background;info:loop;mode;width
bundle_000190,.jpeg,true,,0,format;height;info:jfif;info:jfif_density;info:jfif_unit;info:jfif_version;mode;width
bundle_000191,.jpeg,true,,0,format;height;info:comment;info:dpi;info:jfif;info:jfif_density;info:jfif_unit;info:jfif_version;mode;width
bundle_000192,.jpeg,true,,0,format;height;info:dpi;info:jfif;info:jfif_density;info:jfif_unit;info:jfif_version;info:progression;info:progressive;mode;width
bundle_000193,.jpeg,true,,0,format;height;info:comment;info:dpi;info:jfif;info:jfif_density;info:jfif_unit;info:jfif_version;mode;width
bundle_000194,.jpeg,true,,0,format;height;info:jfif;info:jfif_density;info:jfif_unit;info:jfif_version;mode;width
bundle_000195,.jpeg,true,,0,format;height;info:dpi;info:jfif;info:jfif_density;info:jfif_unit;info:jfif_version;info:progression;info:progressive;mode;width
bundle_000196,.webp,true,,0,format;height;info:background;info:loop;mode;width
